rpid,parent
3074345227,3061556650
3074551628,3073176473
3074579859,3061556650
3074821410,3061556650
3075462942,3061556650
3075802181,3061556650
3076036085,3061556650
3076691219,3062001467
3076698876,3064614650
3076704195,3064960206
3077198290,3062569724
3078724204,3061556650
3079337277,3063451918
3079856234,3061556650
3080047108,3062569724
3080328366,3061979926
3081829775,3063078570
3083168900,3061556650
3083924797,3061556650
3084922417,3061771688
3090169638,3061556650
3094102515,3061556650
3095335893,3061556650
3096454493,3061556650
3097008963,3064116645
3101360355,3061556650
3105376927,3101360355
3107632356,3065169526
3107638409,3065408101
3111257557,3061556650
3112087674,3062903188
3113569984,3061556650
3123248236,3061556650
3127618229,3062569724
3132397737,3061556650
3134660483,3061556650
3136210880,3061556650
3149018635,3080328366
3152317014,3062569724
3169063662,3061556650
3173838385,3063863204
3217778828,3061556650
3229268501,3070503390
3230544609,3229268501
3237900586,3061771688
3239388118,3061767320
3247089160,3061556650
3251911278,3062420601
3252662835,3061556650
3272334901,3230544609
3272518837,3272334901
3272830100,3061771688
3292866086,3063652920
3297004072,3061556650
3317633409,3061556650
3324508589,3061556650
3329883765,3061556650
3330156556,3061771688
3343498856,3071017215
3371266957,3063078570
3378201862,3061556650
3379434419,3061885881
3392239363,3061556650
3400306145,3065408101
3402923627,3272518837
3402961313,3230544609
3427576403,3061910180
3448724705,3061556650
3448736466,3065408101
3450088533,3448736466
3452361588,3450088533
3452513607,3450088533
3453038978,3061556650
3462202997,3061556650
3485439078,3061556650
3486149937,3061556650
3495180965,3061556650
3510202135,3452513607
3517460859,3061556650
3518311809,3061556650
3545832679,3061767320
3547308276,3061556650
3547316708,3063156470
3553435401,3061556650
3556698479,3061556650
3571210915,3061556650
3721409979,3061556650
3061450865,3061365517
3061492836,3061365517
3061615879,3061492836
3061675114,3061365517
3061680318,3061492836
3061678765,3061450865
3061706123,3061492836
3061730539,3061492836
3061772200,3061675114
3061799286,3061730539
3061843979,3061365517
3061938366,3061492836
3061963113,3061492836
3062008920,3061492836
3062149724,3061730539
3062203956,3061365517
3062288261,3062203956
3062344615,3061938366
3062358084,3062203956
3062409547,3061365517
3062413318,3061365517
3062421081,3062344615
3062431843,3062421081
3062452908,3061365517
3062671419,3061730539
3062711123,3062431843
3062719238,3062431843
3062730118,3062203956
3063028738,3061730539
3063092528,3062421081
3063114535,3063092528
3063157886,3061365517
3063191899,3062421081
3063214310,3061492836
3063214860,3061365517
3063221825,3062421081
3063330918,3061706123
3063327187,3061680318
3063500532,3061492836
3063566338,3061615879
3063579789,3061492836
3063599829,3061492836
3063680672,3062413318
3063739867,3061492836
3063844498,3063114535
3063962922,3063566338
3064007819,3061365517
3064134608,3061365517
3064207023,3063114535
3064220232,3061492836
3064388448,3063962922
3064745406,3061492836
3064840462,3061706123
3064863108,3062421081
3064880854,3061365517
3064984936,3063114535
3065222707,3061492836
3065445095,3064984936
3065583327,3061615879
3065616982,3065583327
3065662941,3065616982
3065758477,3061365517
3066020324,3061492836
3066150327,3061492836
3066500872,3061365517
3067217234,3061492836
3067270291,3062344615
3067458594,3061615879
3068118915,3061492836
3068246964,3061492836
3068306728,3068246964
3068328681,3068306728
3068685696,3063114535
3069666506,3061492836
3072662922,3061365517
3074031156,3061492836
3078669863,3061492836
3078820935,3061365517
3090801635,3061615879
3091968755,3062288261
3107762257,3062421081
3111517585,3061492836
3132840267,3061492836
3261698893,3061680318
3300223235,3062358084
3416346193,3062671419
3449221031,3061675114
3673063414,3062421081
3814774526,3062730118
3061438113,3061367628
3061492692,3061367628
3061496728,3061367628
3061505848,3061367628
3061514103,3061367628
3061523870,3061367628
3061539043,3061367628
3061548948,3061367628
3061577264,3061367628
3061574353,3061367628
3061590125,3061367628
3061595575,3061367628
3061601331,3061367628
3061604089,3061367628
3061615932,3061367628
3061627123,3061367628
3061636678,3061505848
3061666886,3061367628
3061676526,3061367628
3061696557,3061367628
3061697225,3061367628
3061716956,3061367628
3061725723,3061367628
3061757004,3061367628
3061753419,3061496728
3061772929,3061367628
3061769032,3061666886
3061797734,3061367628
3061858543,3061367628
3061872177,3061367628
3061880474,3061367628
3061929576,3061367628
3061946926,3061367628
3061957961,3061367628
3061989265,3061367628
3061992294,3061367628
3061999343,3061367628
3062025551,3061367628
3062047916,3061367628
3062048564,3061367628
3062044535,3061367628
3062056671,3061666886
3062056991,3061797734
3062066127,3061367628
3062077119,3062056671
3062086445,3061367628
3062082964,3061367628
3062130017,3061367628
3062123009,3061367628
3062219564,3061367628
3062341795,3061367628
3062354608,3061496728
3062359205,3061367628
3062359765,3061367628
3062433543,3061367628
3062440755,3062433543
3062517052,3061367628
3062525992,3061539043
3062586285,3061367628
3062629672,3061367628
3062747412,3061367628
3062795755,3061367628
3063128138,3061929576
3063241922,3061514103
3063340026,3061367628
3063375017,3061367628
3063430798,3061367628
3063504358,3061367628
3063654415,3061367628
3063860204,3061367628
3063876596,3061496728
3063906106,3061367628
3064126567,3061367628
3064185917,3061367628
3064186513,3061666886
3064191165,3061496728
3064218539,3061367628
3064407066,3061367628
3064479589,3061367628
3065177983,3061367628
3065636181,3061367628
3065666141,3061367628
3065706836,3061929576
3066157699,3061615932
3067152224,3061367628
3067325122,3061367628
3068431832,3061367628
3069572395,3061367628
3070337401,3061367628
3071443034,3066157699
3071479596,3061367628
3071675661,3061367628
3072557418,3061367628
3072632276,3062525992
3072662551,3072632276
3074496992,3061367628
3075261419,3061496728
3078095268,3061367628
3078091174,3061367628
3080915090,3061367628
3102081918,3061367628
3108755573,3061367628
3175510826,3061367628
3210385165,3061367628
3472937572,3061367628
3061754040,3061515453
3061762526,3061515453
3061790989,3061515453
3061806911,3061515453
3061913080,3061515453
3062002984,3061515453
3062019424,3061762526
3062064275,3061515453
3062101918,3062002984
3062243095,3061806911
3062283787,3061515453
3062360105,3061515453
3062478476,3061515453
3062541136,3062243095
3062546907,3061913080
3062552483,3062541136
3062568820,3062552483
3062625355,3062360105
3062677748,3061515453
3062902280,3061515453
3063036404,3062283787
3063046602,3062552483
3063050383,3062552483
3063071336,3061515453
3063074788,3062625355
3063084297,3062568820
3063112615,3062541136
3063122812,3061754040
3063119211,3062552483
3063119342,3062552483
3063114827,3061515453
3063222585,3061515453
3063226317,3063119211
3063235385,3062568820
3063425397,3062568820
3063429960,3063084297
3063444740,3063112615
3063455229,3061515453
3063465319,3063235385
3063475962,3063429960
3063488069,3061515453
3063577517,3063425397
3063582268,3061515453
3063605608,3062546907
3063629934,3061515453
3063675169,3061515453
3063674199,3062478476
3063737483,3062243095
3063775801,3063444740
3063827184,3061515453
3063942627,3062283787
3063943829,3063444740
3063951558,3061515453
3064043195,3061515453
3064105645,3061515453
3064181508,3063943829
3064177885,3063775801
3064200589,3062019424
3064205758,3062568820
3064212400,3064177885
3064219590,3061806911
3064227760,3063074788
3064333937,3061515453
3064474818,3064333937
3064547127,3063103734
3064627296,3064212400
3064639597,3064205758
3064697492,3062064275
3064714010,3061790989
3064784714,3061754040
3064910205,3063577517
3065047186,3061515453
3065048125,3062568820
3065108692,3061762526
3065206456,3062243095
3065320481,3063582268
3065329214,3062541136
3065477341,3061515453
3065565821,3061515453
3065623592,3063036404
3065634741,3063444740
3065634912,3065320481
3065655839,3063827184
3065747554,3065623592
3065875005,3062541136
3065892883,3061515453
3065992692,3065875005
3066036668,3061754040
3066034194,3062064275
3066412822,3062064275
3066550262,3061515453
3066553020,3066034194
3066648802,3062541136
3066663773,3063074788
3066672562,3063084297
3066914733,3061515453
3067373566,3066663773
3067764195,3061515453
3068473380,3062478476
3068559581,3062552483
3068661388,3063465319
3068706441,3068661388
3068797709,3061515453
3069326982,3061515453
3069371075,3064474818
3069369256,3068559581
3069403198,3061515453
3069468383,3061515453
3069617441,3062002984
3069636302,3061515453
3069650707,3062541136
3069730378,3062064275
3069816059,3069617441
3069850308,3069816059
3070063422,3061515453
3070313959,3061515453
3070314472,3061754040
3070348757,3061806911
3070437128,3062002984
3070444054,3063775801
3070792982,3061515453
3071026090,3062002984
3071321429,3071026090
3071511464,3063582268
3071529692,3065477341
3071695924,3063114827
3071731240,3061515453
3071910216,3061754040
3072086706,3063114827
3072324180,3065477341
3072612413,3062283787
3072864550,3061515453
3073674721,3066553020
3074125947,3073674721
3074398671,3062568820
3074504804,3064043195
3075025030,3062002984
3077057261,3061754040
3077111111,3066663773
3078148630,3061806911
3079928766,3061762526
3081311511,3061754040
3081318968,3066648802
3081487972,3062478476
3083701861,3061806911
3083707319,3070081326
3085557659,3083701861
3085727711,3061515453
3085738513,3062546907
3085780062,3063122812
3085787126,3063488069
3085803212,3063942627
3085852139,3061515453
3085861961,3071731240
3088556848,3061762526
3089963777,3061806911
3091467547,3061515453
3092047958,3062002984
3092049943,3062546907
3093573429,3061515453
3096439245,3068661388
3101307865,3061515453
3101317980,3101307865
3101382580,3064333937
3104374134,3061515453
3104396250,3104374134
3106768169,3061515453
3111518327,3061515453
3117911012,3064333937
3131493889,3061515453
3137819807,3061515453
3144368846,3061515453
3153106247,3061515453
3154112028,3061515453
3155831588,3063425397
3158583940,3061515453
3165282588,3062541136
3168829245,3061806911
3176606661,3064333937
3177755676,3062283787
3177771022,3062552483
3177998152,3177771022
3178055590,3177998152
3178063950,3177998152
3178208020,3178055590
3178274084,3178208020
3178288506,3178208020
3178921320,3061515453
3179522492,3066034194
3180397824,3179522492
3181253224,3061515453
3181265097,3062064275
3195242648,3061515453
3222406139,3066412822
3237730836,3062101918
3238190179,3237730836
3277664262,3062064275
3285492738,3085557659
3297615826,3061515453
3318444165,3070314472
3378212484,3061515453
3442347388,3062283787
3448912375,3061515453
3457790661,3061754040
3521650447,3061515453
3524360159,3061515453
3528013549,3061515453
3560559529,3063122812
3571245529,3061515453
3578424038,3061515453
3804989475,3061515453
3929092127,3069650707
3931911734,3929092127
3061446769,3061368074
3061450963,3061368074
3061460061,3061368074
3061460903,3061368074
3061453074,3061368074
3061465656,3061368074
3061471039,3061368074
3061466730,3061368074
3061475015,3061368074
3061475263,3061368074
3061475864,3061368074
3061485250,3061368074
3061486939,3061368074
3061486976,3061368074
3061487898,3061368074
3061500541,3061368074
3061496631,3061368074
3061493922,3061368074
3061501786,3061368074
3061497629,3061368074
3061498312,3061368074
3061503889,3061368074
3061507077,3061368074
3061515112,3061368074
3061517644,3061368074
3061521019,3061368074
3061521172,3061368074
3061514813,3061368074
3061521655,3061368074
3061525100,3061368074
3061521779,3061368074
3061525272,3061368074
3061530557,3061368074
3061535370,3061368074
3061535445,3061368074
3061529747,3061368074
3061540062,3061368074
3061540296,3061368074
3061538220,3061368074
3061550131,3061368074
3061550260,3061368074
3061560741,3061368074
3061554856,3061368074
3061564761,3061368074
3061578815,3061368074
3061579442,3061368074
3061620285,3061368074
3061624016,3061368074
3061640321,3061368074
3061659797,3061368074
3061667451,3061368074
3061688243,3061368074
3061700020,3061368074
3061706963,3061368074
3061716662,3061368074
3061717098,3061368074
3061714604,3061368074
3061733082,3061368074
3061742358,3061368074
3061752101,3061368074
3061767516,3061368074
3061789169,3061368074
3061789504,3061368074
3061822361,3061368074
3061843776,3061368074
3061844059,3061843776
3061873542,3061368074
3061891573,3061368074
3061905299,3061368074
3061929816,3061465656
3061948064,3061471039
3061962297,3061368074
3061968885,3061368074
3061972004,3061368074
3061973196,3061368074
3061989115,3061733082
3062010901,3061368074
3062010909,3061497629
3062028153,3061368074
3062045176,3061368074
3062037994,3061742358
3062055403,3061989115
3062071273,3061989115
3062078032,3061368074
3062074455,3061368074
3062101858,3061368074
3062159293,3061368074
3062219582,3061368074
3062295110,3061368074
3062288913,3061368074
3062412552,3061368074
3062443298,3061466730
3062513499,3061368074
3062515866,3061368074
3062530386,3061368074
3062524739,3061368074
3062541508,3061929816
3062558248,3062443298
3062609418,3061368074
3062617939,3062558248
3062677616,3061368074
3062712254,3061471039
3062752126,3061453074
3062809304,3061368074
3062863096,3061368074
3062878703,3061368074
3062892404,3061368074
3062925942,3061368074
3063021326,3061368074
3063082299,3061368074
3063142683,3061465656
3063239588,3061450963
3063267463,3061368074
3063318734,3061368074
3063389302,3061368074
3063487648,3061368074
3063501503,3061368074
3063535270,3061368074
3063600264,3061368074
3063694873,3061368074
3063825794,3061368074
3063949478,3061368074
3064210276,3061368074
3064429500,3061368074
3064446371,3061368074
3064461619,3061368074
3064470867,3061368074
3064535368,3061368074
3064569217,3061368074
3064755752,3064569217
3064772631,3061368074
3064797431,3061368074
3064839308,3061368074
3065403809,3061529747
3065656781,3061523297
3065661733,3061716662
3065831700,3061368074
3065936884,3061368074
3066012433,3061368074
3066056724,3061368074
3066076957,3065661733
3066130728,3061368074
3066687118,3061368074
3066972353,3061368074
3067395554,3066076957
3067487392,3061368074
3067682621,3061368074
3068023736,3061368074
3068364971,3061368074
3068661804,3061368074
3068719936,3061466730
3068764356,3061368074
3068777777,3068719936
